sku,priceCents,nome,compareAtCents,shortBenefit,description,seoTitle,seoDescription
MEJOY-0088,4000,Trans-Resveratrol 100 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"Trans-Resveratrol 100 mg é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: Trans-Resveratrol. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Trans-Resveratrol 100 mg | MeJoy,Trans-Resveratrol 100 mg. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0089,2000,Vitamina A 10.000 UI,,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA A 10.000 UI é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA A. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Vitamina A 10.000 UI | MeJoy,Vitamina a 10.000 UI. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0090,4600,"Vitamina A, C, D, E & Zinco",,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA A, C, D, E & ZINCO é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA A, C, D, E & ZINCO. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.","Vitamina A, C, D, E & Zinco | MeJoy","Vitamina a, c, d, e & zinco. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0091,2100,Vitamina B6 (Piridoxina) 100 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA B6 (PIRIDOXINA) 100 mg é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA B6 (PIRIDOXINA). Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Vitamina B6 (Piridoxina) 100 mg | MeJoy,Vitamina b6 (piridoxina) 100 mg. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0092,3000,Vitamina B9 800 mcg,,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA B9 800 mcg é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA B9. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Vitamina B9 800 mcg | MeJoy,Vitamina b9 800 mcg. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0093,2500,Vitamina C 500 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA C 500 mg é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA C. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Vitamina C 500 mg | MeJoy,Vitamina c 500 mg. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0094,2700,Vitamina C + Zinco,,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA C + ZINCO é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA C + ZINCO. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Vitamina C + Zinco | MeJoy,Vitamina c + zinco. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0095,5000,Vitamina D 10.000 UI,,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA D 10.000 UI é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA D. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Vitamina D 10.000 UI | MeJoy,Vitamina d 10.000 UI. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0096,2600,Vitamina D 5.000 UI,,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA D 5.000 UI é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA D. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Vitamina D 5.000 UI | MeJoy,Vitamina d 5.000 UI. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0097,2900,Vitamina D 50.000 UI (1x Por Sem),,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA D 50.000 UI (1X POR SEM) é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA D. Apresentação: cápsulas (12 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Vitamina D 50.000 UI (1x Por Sem) | MeJoy,Vitamina d 50.000 UI (1x por sem). apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0098,3800,Vitamina E 400 UI,,Apoia defesa antioxidante e suporte ao sistema imune.,"VITAMINA E 400 UI é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: VITAMINA E. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Vitamina E 400 UI | MeJoy,Vitamina e 400 UI. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0099,2300,Zinco 50 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"ZINCO 50 mg é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: ZINCO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Zinco 50 mg | MeJoy,Zinco 50 mg. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0100,3400,ôMega 3 1 g,,Apoia defesa antioxidante e suporte ao sistema imune.,"ÔMEGA 3 1 g é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: ÔMEGA 3. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",ôMega 3 1 g | MeJoy,Ômega 3 1 g. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0101,4100,Betaína HCl 650 mg,,"Apoia digestão, microbiota e conforto intestinal.","Betaína HCl 650 mg é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: Betaína HCl. Apresentação: cápsulas (90 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Betaína HCl 650 mg | MeJoy,"Betaína HCl 650 mg. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0102,10600,Biointestil 600 mg,,"Apoia digestão, microbiota e conforto intestinal.","BIOINTESTIL 600 mg é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: BIOINTESTIL. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Biointestil 600 mg | MeJoy,"Biointestil 600 mg. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0103,2500,Boldo 200 mg,,"Apoia digestão, microbiota e conforto intestinal.","BOLDO 200 mg é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: BOLDO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Boldo 200 mg | MeJoy,"Boldo 200 mg. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0104,15100,Bromelina 700 mg,,"Apoia digestão, microbiota e conforto intestinal.","BROMELINA 700 mg é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: BROMELINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Bromelina 700 mg | MeJoy,"Bromelina 700 mg. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0105,6000,Complexo De Enzima,,"Apoia digestão, microbiota e conforto intestinal.","COMPLEXO DE ENZIMA é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: COMPLEXO DE ENZIMA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Complexo De Enzima | MeJoy,"Complexo de enzima. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0106,8500,Complexo ProbióTico,,"Apoia digestão, microbiota e conforto intestinal.","COMPLEXO PROBIÓTICO é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: COMPLEXO PROBIÓTICO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Complexo ProbióTico | MeJoy,"Complexo probiótico. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0107,2700,Gengibre 250 mg,,"Apoia digestão, microbiota e conforto intestinal.","GENGIBRE 250 mg é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: GENGIBRE. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Gengibre 250 mg | MeJoy,"Gengibre 250 mg. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0108,5900,Gengibre 400 mg,,"Apoia digestão, microbiota e conforto intestinal.","GENGIBRE 400 mg é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: GENGIBRE. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Gengibre 400 mg | MeJoy,"Gengibre 400 mg. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0109,3700,Glicina 500 mg,,"Apoia digestão, microbiota e conforto intestinal.","GLICINA 500 mg é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: GLICINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Glicina 500 mg | MeJoy,"Glicina 500 mg. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0110,3300,Goma Guar 500 mg,,"Apoia digestão, microbiota e conforto intestinal.","GOMA GUAR 500 mg é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: GOMA GUAR. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Goma Guar 500 mg | MeJoy,"Goma guar 500 mg. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0111,11400,Intest Booster 100 mg,,"Apoia digestão, microbiota e conforto intestinal.","INTEST BOOSTER 100 mg é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: INTEST BOOSTER. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Intest Booster 100 mg | MeJoy,"Intest booster 100 mg. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0112,4800,Lactobacillus Clausii 2 Blh UFC,,"Apoia digestão, microbiota e conforto intestinal.","LACTOBACILLUS CLAUSII 2 BLH UFC é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: LACTOBACILLUS CLAUSII. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Lactobacillus Clausii 2 Blh UFC | MeJoy,"Lactobacillus clausii 2 blh UFC. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0113,5400,Lactobacillus Gaseri 1 Blh UFC,,"Apoia digestão, microbiota e conforto intestinal.","LACTOBACILLUS GASERI 1 BLH UFC é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: LACTOBACILLUS GASERI. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Lactobacillus Gaseri 1 Blh UFC | MeJoy,"Lactobacillus gaseri 1 blh UFC. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0114,7200,Mix Digestivo,,"Apoia digestão, microbiota e conforto intestinal.","MIX DIGESTIVO é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: MIX DIGESTIVO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Mix Digestivo | MeJoy,"Mix digestivo. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0115,5700,Óleo De OréGano,,"Apoia digestão, microbiota e conforto intestinal.","Óleo DE ORÉGANO é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: Óleo DE ORÉGANO. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Óleo De OréGano | MeJoy,"Óleo de orégano. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0116,5900,Piperina 15 mg,,"Apoia digestão, microbiota e conforto intestinal.","PIPERINA 15 mg é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: PIPERINA. Apresentação: cápsulas (90 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Piperina 15 mg | MeJoy,"Piperina 15 mg. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0117,8200,Pré E Pro BióTicos Para Bom Funcionamento Intestinal,,"Apoia digestão, microbiota e conforto intestinal.","PRÉ E PRO BIÓTICOS PARA BOM FUNCIONAMENTO INTESTINAL é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: PRÉ E PRO BIÓTICOS PARA BOM FUNCIONAMENTO INTESTINAL. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Pré E Pro BióTicos Para Bom Funcionamento Intestinal | MeJoy,"Pré e pro bióticos para bom funcionamento intestinal. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0118,3400,Psyllium 500 mg,,"Apoia digestão, microbiota e conforto intestinal.","PSYLLIUM 500 mg é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: PSYLLIUM. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Psyllium 500 mg | MeJoy,"Psyllium 500 mg. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0119,6800,Sais Biliares 300 mg,,"Apoia digestão, microbiota e conforto intestinal.","SAIS BILIARES 300 mg é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: SAIS BILIARES. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Sais Biliares 300 mg | MeJoy,"Sais biliares 300 mg. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0120,3000,Simeticona 100 mg,,"Apoia digestão, microbiota e conforto intestinal.","SIMETICONA 100 mg é uma fórmula manipulada pensada para apoiar digestão, microbiota e conforto intestinal. Composição/ativo principal: SIMETICONA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Simeticona 100 mg | MeJoy,"Simeticona 100 mg. apoia digestão, microbiota e conforto intestinal. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0121,14700,Cindura 800 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","CINDURA 800 mg é uma fórmula manipulada pensada para apoiar energia, disposição e performance com fórmula manipulada. Composição/ativo principal: CINDURA. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Cindura 800 mg | MeJoy,"Cindura 800 mg. apoia energia, disposição e performance com fórmula manipulada. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0122,9500,Feno Greco 1000 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","FENO GRECO 1000 mg é uma fórmula manipulada pensada para apoiar energia, disposição e performance com fórmula manipulada. Composição/ativo principal: FENO GRECO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Feno Greco 1000 mg | MeJoy,"Feno greco 1000 mg. apoia energia, disposição e performance com fórmula manipulada. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0123,6300,KSM 66 (Ashwagandha) 300 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","KSM 66 (ASHWAGANDHA) 300 mg é uma fórmula manipulada pensada para apoiar energia, disposição e performance com fórmula manipulada. Composição/ativo principal: KSM 66 (ASHWAGANDHA). Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",KSM 66 (Ashwagandha) 300 mg | MeJoy,"KSM 66 (ashwagandha) 300 mg. apoia energia, disposição e performance com fórmula manipulada. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0124,5000,Maca Peruana 500 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","MACA PERUANA 500 mg é uma fórmula manipulada pensada para apoiar energia, disposição e performance com fórmula manipulada. Composição/ativo principal: MACA PERUANA. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Maca Peruana 500 mg | MeJoy,"Maca peruana 500 mg. apoia energia, disposição e performance com fórmula manipulada. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0125,2600,Maca Peruana 500 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","MACA PERUANA 500 mg é uma fórmula manipulada pensada para apoiar energia, disposição e performance com fórmula manipulada. Composição/ativo principal: MACA PERUANA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Maca Peruana 500 mg | MeJoy,"Maca peruana 500 mg. apoia energia, disposição e performance com fórmula manipulada. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0126,4000,Tadalafila 10 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","TADALAFILA 10 mg é uma fórmula manipulada pensada para apoiar energia, disposição e performance com fórmula manipulada. Composição/ativo principal: TADALAFILA. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Tadalafila 10 mg | MeJoy,"Tadalafila 10 mg. apoia energia, disposição e performance com fórmula manipulada. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0127,6700,Tadalafila 10 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","TADALAFILA 10 mg é uma fórmula manipulada pensada para apoiar energia, disposição e performance com fórmula manipulada. Composição/ativo principal: TADALAFILA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Tadalafila 10 mg | MeJoy,"Tadalafila 10 mg. apoia energia, disposição e performance com fórmula manipulada. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0128,4300,Tadalafila 5 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","TADALAFILA 5 mg é uma fórmula manipulada pensada para apoiar energia, disposição e performance com fórmula manipulada. Composição/ativo principal: TADALAFILA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Tadalafila 5 mg | MeJoy,"Tadalafila 5 mg. apoia energia, disposição e performance com fórmula manipulada. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0129,12200,Testofen 300 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","TESTOFEN 300 mg é uma fórmula manipulada pensada para apoiar energia, disposição e performance com fórmula manipulada. Composição/ativo principal: TESTOFEN. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Testofen 300 mg | MeJoy,"Testofen 300 mg. apoia energia, disposição e performance com fórmula manipulada. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0130,5900,Tribulus Terrestris 500 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","Tribulus TERRESTRIS 500 mg é uma fórmula manipulada pensada para apoiar energia, disposição e performance com fórmula manipulada. Composição/ativo principal: Tribulus TERRESTRIS. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Tribulus Terrestris 500 mg | MeJoy,"Tribulus terrestris 500 mg. apoia energia, disposição e performance com fórmula manipulada. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0131,4800,Tribulus Terrestris 500 mg,,"Apoia energia, disposição e performance com fórmula manipulada.","Tribulus TERRESTRIS 500 mg é uma fórmula manipulada pensada para apoiar energia, disposição e performance com fórmula manipulada. Composição/ativo principal: Tribulus TERRESTRIS. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Tribulus Terrestris 500 mg | MeJoy,"Tribulus terrestris 500 mg. apoia energia, disposição e performance com fórmula manipulada. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0132,3200,Centella AsiáTica 500 mg,,"Apoia circulação, pele e bem-estar em rotinas de cuidado corporal.","CENTELLA ASIÁTICA 500 mg é uma fórmula manipulada pensada para apoiar circulação, pele e bem-estar em rotinas de cuidado corporal. Composição/ativo principal: CENTELLA ASIÁTICA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Centella AsiáTica 500 mg | MeJoy,"Centella asiática 500 mg. apoia circulação, pele e bem-estar em rotinas de cuidado corporal. fórmula manipulada. entrega nacional. mejoy."
